N;Instance;Decoder;Total Distance;Time Spent;Alpha
N75;86;TimeDecoderWithVehicleByPercentage;4613,72;932,04;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4242,17;891,04;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4810,24;1111,74;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4994,06;1054,28;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4661,93;821,38;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4186,67;907,11;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4303,95;873,79;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4291,07;919,11;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4630,27;823,79;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4125,54;929,30;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4689,42;872,57;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;3979,07;877,87;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4945,81;941,05;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;4694,25;902,53;Alpha3
N75;87;PositionalDecoderWithVehicleByPercentage;3917,73;871,82;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4725,82;955,53;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4354,88;951,55;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4054,51;834,06;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4930,33;893,94;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4355,48;846,12;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4571,98;881,10;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4308,05;959,57;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4561,03;1015,89;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4651,27;925,82;Alpha3
N75;87;TimeDecoderWithVehicleByPercentage;4760,14;941,32;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6235,60;1273,67;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6367,64;1365,12;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6801,82;1389,03;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6654,59;1287,44;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6923,02;1456,23;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6719,44;1358,35;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6297,13;1376,34;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6672,99;1417,70;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6022,59;1153,48;Alpha3
N100;96;PositionalDecoderWithVehicleByPercentage;6569,93;1291,00;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;7097,90;1567,68;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6344,77;1425,79;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6422,76;1106,70;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6558,95;1407,50;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6870,07;1389,16;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6204,94;1093,84;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6340,33;1357,54;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;7027,17;1472,28;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6329,53;1626,10;Alpha3
N100;96;TimeDecoderWithVehicleByPercentage;6034,35;1311,64;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6472,21;1413,33;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;5573,34;1293,54;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6642,25;1263,18;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6759,79;1401,55;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6666,44;1406,33;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6152,46;1288,72;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;7286,70;1486,02;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6250,14;1251,76;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;6876,49;1525,36;Alpha3
N100;98;PositionalDecoderWithVehicleByPercentage;7093,88;1291,49;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6430,66;1378,68;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6399,38;1354,26;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6453,63;1318,73;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6322,21;1198,86;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6516,92;1525,99;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6681,39;1322,21;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6601,92;1430,40;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6370,84;1257,56;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6512,13;1210,23;Alpha3
N100;98;TimeDecoderWithVehicleByPercentage;6135,72;1192,00;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;5990,34;1265,74;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6935,72;1311,00;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6281,11;1335,06;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6461,30;1374,34;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6144,76;1436,15;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6396,20;1312,90;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;5954,97;1423,56;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6457,33;1336,76;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6414,30;1313,56;Alpha3
N100;99;PositionalDecoderWithVehicleByPercentage;6205,73;1335,42;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;7099,62;1356,28;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;6461,04;1316,62;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;5847,70;1374,52;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;6454,08;1372,50;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;6606,72;1445,23;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;7100,20;1332,92;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;6341,90;1518,51;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;6620,37;1326,55;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;6580,94;1181,40;Alpha3
N100;99;TimeDecoderWithVehicleByPercentage;5955,24;1283,99;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6787,03;1279,87;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6818,79;1360,29;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;5805,10;1387,75;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6186,81;1384,54;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6576,77;1190,91;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6156,36;1261,98;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6696,82;1439,30;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6580,25;1414,24;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6378,97;1250,88;Alpha3
N100;100;PositionalDecoderWithVehicleByPercentage;6460,43;1297,05;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6168,03;1161,15;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6421,97;1204,69;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6210,54;1480,25;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6227,37;1306,05;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6358,54;1285,72;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6603,08;1360,68;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;5868,90;1302,79;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6527,07;1384,31;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6084,80;1176,78;Alpha3
N100;100;TimeDecoderWithVehicleByPercentage;6615,94;1334,92;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;5826,40;1141,34;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;6456,97;1423,89;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;6452,24;1272,73;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;5388,44;1213,43;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;6098,66;1075,11;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;6343,42;1285,65;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;5948,12;1341,10;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;5847,68;1360,77;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;6727,45;1460,90;Alpha3
N100;92;PositionalDecoderWithVehicleByPercentage;5844,81;1311,34;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;5901,94;1175,67;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;5972,08;1213,46;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;5543,12;1165,84;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;6827,95;1188,68;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;5630,62;1130,47;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;6250,13;1347,01;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;5977,76;1187,05;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;6069,47;1368,24;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;6209,41;1201,95;Alpha3
N100;92;TimeDecoderWithVehicleByPercentage;5469,81;1216,76;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;5870,98;1356,91;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;5801,60;1160,97;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;5717,99;1247,88;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;5947,47;1408,04;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;6206,87;1155,53;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;6573,77;1197,50;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;6149,98;1379,34;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;6031,59;1262,12;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;6162,18;1202,65;Alpha3
N100;93;PositionalDecoderWithVehicleByPercentage;6462,10;1429,76;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;5811,30;1242,69;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;6398,58;1245,37;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;6174,82;1429,60;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;5924,94;1266,12;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;5896,03;1281,05;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;5770,19;1206,26;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;6349,50;1321,88;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;6190,76;1358,70;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;5923,74;1312,98;Alpha3
N100;93;TimeDecoderWithVehicleByPercentage;6438,39;1430,95;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6271,92;1523,30;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6873,37;1418,81;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6698,92;1210,45;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6183,68;1385,04;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6406,72;1452,56;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6791,18;1241,96;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6736,56;1412,57;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6315,80;1305,91;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6357,58;1325,63;Alpha3
N100;95;PositionalDecoderWithVehicleByPercentage;6583,95;1344,05;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6939,06;1401,04;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6696,13;1560,72;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6529,93;1144,32;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6980,38;1415,30;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6714,15;1410,64;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6107,11;1355,30;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6459,72;1259,62;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6479,89;1408,93;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6450,89;1269,03;Alpha3
N100;95;TimeDecoderWithVehicleByPercentage;6433,40;1510,23;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6895,14;1408,31;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6780,47;1425,19;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6223,33;1359,52;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6321,51;1503,98;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6686,37;1384,66;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6354,10;1307,66;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6825,81;1408,13;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6508,90;1365,47;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6317,54;1477,77;Alpha3
N100;97;PositionalDecoderWithVehicleByPercentage;6764,16;1386,04;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6837,86;1246,20;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6351,91;1439,37;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6294,29;1323,20;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6951,77;1544,14;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6815,33;1219,76;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6127,38;1250,35;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;5861,63;1355,97;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6341,06;1402,95;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6256,81;1390,59;Alpha3
N100;97;TimeDecoderWithVehicleByPercentage;6402,55;1440,40;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;5979,31;1305,95;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;6168,03;1359,97;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;6146,27;1243,55;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;6032,26;1139,14;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;5661,39;1258,60;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;5886,63;1485,48;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;6111,09;1319,53;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;5426,99;1312,19;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;6168,55;1384,26;Alpha3
N100;91;PositionalDecoderWithVehicleByPercentage;6144,67;1288,23;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6081,54;1345,91;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6533,28;1336,07;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6557,92;1266,63;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6275,68;1237,53;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6168,62;1218,21;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6246,35;1262,19;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6545,60;1338,87;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6427,64;1392,20;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6084,12;1087,12;Alpha3
N100;91;TimeDecoderWithVehicleByPercentage;6092,03;1286,63;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;6325,26;1442,55;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;5995,71;1342,84;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;6015,75;1183,83;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;6119,21;1338,88;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;5642,11;1297,87;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;5943,16;1353,74;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;5742,72;1144,64;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;6112,24;1270,70;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;5902,01;1307,44;Alpha3
N100;94;PositionalDecoderWithVehicleByPercentage;5897,26;1086,25;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;6264,77;1289,79;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5625,29;1395,22;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5732,74;1309,88;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;6076,15;1232,98;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5915,87;1134,55;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;6190,68;1341,93;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5916,59;1274,11;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5894,54;1172,53;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5987,19;1227,08;Alpha3
N100;94;TimeDecoderWithVehicleByPercentage;5795,42;1146,65;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;11223,33;2140,33;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;10544,00;2238,44;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;9765,61;2317,83;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;10214,63;2314,40;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;9905,06;2129,36;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;10330,18;2369,91;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;11268,17;2365,91;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;10771,27;2138,32;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;9822,62;2097,68;Alpha3
N175;102;PositionalDecoderWithVehicleByPercentage;11113,88;2383,83;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10219,69;2198,42;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10334,58;2264,12;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10037,45;2091,61;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;9961,11;2349,83;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;9964,09;2167,53;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10115,82;2516,76;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10497,32;2493,33;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10757,28;2096,60;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;10620,07;2212,10;Alpha3
N175;102;TimeDecoderWithVehicleByPercentage;9675,98;2237,18;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;10413,81;2300,58;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;10952,96;2453,44;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;10636,16;2452,30;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;9904,53;2260,35;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;10393,58;2277,69;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;9811,71;2439,61;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;9942,48;2335,86;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;10578,58;2349,94;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;11264,42;2150,76;Alpha3
N175;103;PositionalDecoderWithVehicleByPercentage;10102,37;2322,57;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10558,25;2387,30;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10747,01;2368,13;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10086,36;2404,57;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10617,87;2408,66;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10939,67;2506,17;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10850,02;2455,52;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10651,38;2284,97;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10910,75;2397,59;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10429,83;2413,33;Alpha3
N175;103;TimeDecoderWithVehicleByPercentage;10546,74;2416,51;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;10469,76;2194,69;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;10418,96;2412,59;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;11355,88;2573,72;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;10641,06;2338,95;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;11501,91;2071,34;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;11083,43;2556,26;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;11598,90;2467,36;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;10836,85;2176,56;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;10901,57;2464,01;Alpha3
N175;109;PositionalDecoderWithVehicleByPercentage;10933,89;2356,62;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10645,14;2210,40;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10710,66;2236,04;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10393,56;2083,57;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10994,26;2366,20;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;11290,14;2732,67;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10214,36;2165,85;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10798,48;2476,50;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;10505,77;2160,61;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;11153,81;2475,46;Alpha3
N175;109;TimeDecoderWithVehicleByPercentage;11208,94;2654,99;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;10754,17;2420,00;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;11728,81;2361,93;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;10959,37;2446,90;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;11243,07;2494,69;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;11603,27;2436,94;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;11142,85;2482,87;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;11239,82;2581,59;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;10827,05;2538,75;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;11641,76;2507,15;Alpha3
N175;101;PositionalDecoderWithVehicleByPercentage;10698,99;2697,67;Alpha3
N175;101;TimeDecoderWithVehicleByPercentage;10065,26;2313,62;Alpha3
N175;101;TimeDecoderWithVehicleByPercentage;11609,79;2302,44;Alpha3
N175;101;TimeDecoderWithVehicleByPercentage;10941,70;2475,78;Alpha3
N175;101;TimeDecoderWithVehicleByPercentage;10688,60;2436,85;Alpha3
